TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,HVACR_Online,'284969915,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,DWS_RSA,'2730045635,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,MrsSOsbourne,'43283406,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,Paula_Deen,'14880616,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,iava,'12296312,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,SZ,'114508061,False
'1596304112479797248,'1448871117335134220,frankcorallo2,'1221214941857959936,DoofensmirtzB,'1596298772560371712,replied_to,DoofensmirtzB,'1221214941857959936,False
'1596304112479797248,'1448871117335134220,frankcorallo2,'1221214941857959936,DoofensmirtzB,'1596298772560371712,replied_to,Brian2Savage,'1528047855948251136,False
'1596304112479797248,'1448871117335134220,frankcorallo2,'1221214941857959936,DoofensmirtzB,'1596298772560371712,replied_to,Crypto_keepr,'904349442429468672,False
'1596304112479797248,'1448871117335134220,frankcorallo2,'1221214941857959936,DoofensmirtzB,'1596298772560371712,replied_to,BlackKnight10k,'1340093943879512065,False
'1596304112479797248,'1448871117335134220,frankcorallo2,'1221214941857959936,DoofensmirtzB,'1596298772560371712,replied_to,elonmusk,'44196397,False
'1596304111779004416,'1221655698569867264,TelStar11821203,'44196397,elonmusk,'1596268060499120128,replied_to,elonmusk,'44196397,False
'1596304111779004416,'1221655698569867264,TelStar11821203,'44196397,elonmusk,'1596268060499120128,replied_to,stillgray,'16106584,False
'1596304111779004416,'1221655698569867264,TelStar11821203,'44196397,elonmusk,'1596268060499120128,replied_to,elonmusk,'44196397,False
'1596304111393116160,'1154212873960189952,fagmyer,'972277482983477248,redmountainbike,'1596301846510960642,replied_to,redmountainbike,'972277482983477248,False
'1596304111393116160,'1154212873960189952,fagmyer,'972277482983477248,redmountainbike,'1596301846510960642,replied_to,wondering1988,'1246058949939466240,False
'1596304111393116160,'1154212873960189952,fagmyer,'972277482983477248,redmountainbike,'1596301846510960642,replied_to,joshtpm,'21268897,False
'1596304111393116160,'1154212873960189952,fagmyer,'972277482983477248,redmountainbike,'1596301846510960642,replied_to,elonmusk,'44196397,False
'1596304111393116160,'1154212873960189952,fagmyer,'972277482983477248,redmountainbike,'1596301846510960642,replied_to,Liz_Wheeler,'264361128,False
'1596304111196311552,'1595819401852469249,jonathan_ardoin,'18320938,DeanObeidallah,'1596129120634953728,replied_to,DeanObeidallah,'18320938,False
'1596304111196311552,'1595819401852469249,jonathan_ardoin,'18320938,DeanObeidallah,'1596129120634953728,replied_to,elonmusk,'44196397,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,KaktusUndKippen,'866250264151547904,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,micalizio333,'1673425543,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,nickmartin,'14769239,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,elonmusk,'44196397,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,dog_rates,'4196983835,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,DannyDeVito,'71876190,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,WHO,'14499829,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,AOC,'138203134,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,Ilhan,'1082334352711790593,False
'1596304110730592256,'1490481953468035074,joyinbrokeness,'866250264151547904,KaktusUndKippen,'1596191468061831168,replied_to,JoeBiden,'939091,False
'1596304109984178176,'1038256815006461957,sh_tras,'44196397,elonmusk,'1596268804413476864,replied_to,elonmusk,'44196397,False
'1596304109984178176,'1038256815006461957,sh_tras,'44196397,elonmusk,'1596268804413476864,replied_to,Liz_Wheeler,'264361128,False
'1596304109443100673,'182600303,CardanoRogue,'44196397,elonmusk,'1596268804413476864,replied_to,elonmusk,'44196397,False
'1596304109443100673,'182600303,CardanoRogue,'44196397,elonmusk,'1596268804413476864,replied_to,Liz_Wheeler,'264361128,False
'1596304109149118465,'1559659886887272456,AngelaC63266803,'44196397,elonmusk,'1596072934665240576,replied_to,elonmusk,'44196397,False
'1596304109141135361,'6231902,andersenfive,'1328511500919709697,JScoreForever,'1595492344928903170,replied_to,JScoreForever,'1328511500919709697,False
'1596304109141135361,'6231902,andersenfive,'1328511500919709697,JScoreForever,'1595492344928903170,replied_to,ryanbarry,'20476754,False
'1596304109141135361,'6231902,andersenfive,'1328511500919709697,JScoreForever,'1595492344928903170,replied_to,ZaleskiLuke,'1488026569,False
'1596304109141135361,'6231902,andersenfive,'1328511500919709697,JScoreForever,'1595492344928903170,replied_to,elonmusk,'44196397,False
'1596304108486467585,'1453087332551249923,cnmoto1,'44196397,elonmusk,'1596302942004731904,replied_to,elonmusk,'44196397,False
'1596304108486467585,'1453087332551249923,cnmoto1,'44196397,elonmusk,'1596302942004731904,replied_to,mtaibbi,'38271276,False
'1596304108486467585,'1453087332551249923,cnmoto1,'44196397,elonmusk,'1596302942004731904,replied_to,elonmusk,'44196397,False
'1596304108260306944,'2575374227,Blaineo2424,'1005846500583321601,AVindman,'1596196255763496960,replied_to,AVindman,'1005846500583321601,False
'1596304108260306944,'2575374227,Blaineo2424,'1005846500583321601,AVindman,'1596196255763496960,replied_to,elonmusk,'44196397,False
'1596304108260306944,'2575374227,Blaineo2424,'1005846500583321601,AVindman,'1596196255763496960,replied_to,kurt_loder,'307259829,False
'1596304107714875392,'1519348654997442561,PhomadicNomadic,'472401137,AvidAnimator,'1596300693916229638,replied_to,AvidAnimator,'472401137,False
'1596304107714875392,'1519348654997442561,PhomadicNomadic,'472401137,AvidAnimator,'1596300693916229638,replied_to,elonmusk,'44196397,False
TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596304107857272837,'1548322600178184196,eternalssiva1,'33602654,NASA_Orion,'1595971280590802944,replied_to,NASA_Orion,'33602654,False
'1596304107857272837,'1548322600178184196,eternalssiva1,'33602654,NASA_Orion,'1595971280590802944,replied_to,NASA,'11348282,False
'1596304107857272837,'1548322600178184196,eternalssiva1,'33602654,NASA_Orion,'1595971280590802944,replied_to,NASA_Orion,'33602654,False
