TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,TheTorontoSun,'24700876,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,TorontoStar,'12848262,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,Reuters,'1652541,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,guardian,'87818409,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,TIME,'14293310,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,ABCWorldNews,'86141342,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,SkyNews,'7587032,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,POTUS,'1349149096909668363,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,USEnvoyIran,'1362425776071577601,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,VP,'803694179079458816,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,SecBlinken,'1350150750966603777,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,jakejsullivan,'2996337411,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,JustinTrudeau,'14260960,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,MelissaLantsman,'210149871,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,emilykschrader,'477934944,False
'1596302768750612480,'1134570832729182210,JoyceCorbett18,'759251,CNN,'1596035984327581696,replied_to,CNN,'759251,False
'1596302757698621440,'1577825344505126913,helpiran16,'1589118678477557760,khodanor404,'1596098457810280449,replied_to,khodanor404,'1589118678477557760,False
'1596302757698621440,'1577825344505126913,helpiran16,'1589118678477557760,khodanor404,'1596098457810280449,replied_to,1Herculepoirot,'1525398981119029250,False
'1596302757698621440,'1577825344505126913,helpiran16,'1589118678477557760,khodanor404,'1596098457810280449,replied_to,UN,'14159148,False
'1596302757698621440,'1577825344505126913,helpiran16,'1589118678477557760,khodanor404,'1596098457810280449,replied_to,UN_HRC,'70985635,False
